meter,first_ts,last_ts,first_cum,last_cum,overall_by_range,robust_sum_diffs,used_total
14460396,2025-06-01 12:15:00,2025-06-08 12:00:00,1216065.0,1231692.0,15627.0,15627.0,15627.0
14460397,2025-06-01 12:15:00,2025-06-08 12:00:00,914781.0,928707.0,13926.0,13926.0,13926.0
14460400,2025-05-23 00:00:00,2025-06-06 00:00:00,522443.0,530455.0,8012.0,8012.0,8012.0
14460401,2025-05-31 00:00:00,2025-06-08 00:00:00,566182.0,571822.0,5640.0,5640.0,5640.0
14460402,2025-05-27 00:00:00,2025-06-07 00:00:00,2313.0,2313.0,0.0,0.0,0.0
14460403,2025-05-30 00:00:00,2025-06-05 00:00:00,635758.0,641158.0,5400.0,5400.0,5400.0
14460405,2025-06-02 00:00:00,2025-06-08 00:00:00,931160.0,942018.0,10858.0,10858.0,10858.0
14460406,2025-05-29 00:15:00,2025-06-08 00:00:00,4457660.0,4562582.0,104922.0,104922.0,104922.0
14460407,2025-05-27 00:00:00,2025-06-05 00:00:00,902547.0,902548.0,1.0,1.0,1.0
14460409,2025-06-01 00:00:00,2025-06-07 00:00:00,2057710.0,2082571.0,24861.0,24861.0,24861.0
14460410,2025-06-01 12:15:00,2025-06-08 12:00:00,1842245.0,1889476.0,47231.0,47231.0,47231.0
14460411,2025-06-02 00:00:00,2025-06-08 00:00:00,1073844.0,1085695.0,11851.0,11851.0,11851.0
14460412,2025-06-02 00:00:00,2025-06-07 00:00:00,5852904.0,5919167.0,66263.0,66263.0,66263.0
14460413,2025-05-29 00:00:00,2025-06-06 00:00:00,2085677.0,2121323.0,35646.0,35646.0,35646.0
14460414,2025-06-02 00:00:00,2025-06-06 00:00:00,1225785.0,1236854.0,11069.0,11069.0,11069.0
14460415,2025-05-26 00:00:00,2025-06-01 00:00:00,776231.0,799678.0,23447.0,23447.0,23447.0
14460416,2025-06-01 00:00:00,2025-06-01 00:00:00,2508614.0,2508614.0,0.0,0.0,0.0
14460417,2025-06-01 12:15:00,2025-06-08 00:00:00,1551348.0,1585586.0,34238.0,34238.0,34238.0
14460418,2025-06-01 12:15:00,2025-06-08 12:00:00,875438.0,882547.0,7109.0,7109.0,7109.0
14460419,2025-06-01 06:15:00,2025-06-08 00:00:00,896566.0,911959.0,15393.0,15393.0,15393.0
14460420,2025-05-30 00:00:00,2025-06-06 00:00:00,69244.0,69244.0,0.0,0.0,0.0
14460421,2025-06-01 12:00:00,2025-06-08 00:00:00,3287299.0,3333840.0,46541.0,46541.0,46541.0
14460423,2025-06-01 12:15:00,2025-06-05 06:00:00,2173833.0,2194333.0,20500.0,20500.0,20500.0
14460424,2025-06-02 00:00:00,2025-06-07 00:00:00,118865.0,118865.0,0.0,0.0,0.0
14460425,2025-06-01 06:15:00,2025-06-08 12:00:00,1939644.0,1940216.0,572.0,572.0,572.0
14460426,2025-05-28 00:00:00,2025-06-07 00:00:00,1785933.0,1827687.0,41754.0,41754.0,41754.0
14460427,2025-06-02 00:00:00,2025-06-05 00:00:00,597533.0,604383.0,6850.0,6850.0,6850.0
14460428,2025-05-29 00:00:00,2025-06-08 00:00:00,870975.0,881549.0,10574.0,10574.0,10574.0
14460429,2025-06-02 00:00:00,2025-06-08 00:00:00,2470517.0,2506309.0,35792.0,35792.0,35792.0
14460430,2025-06-02 00:00:00,2025-06-08 00:00:00,2209477.0,2242397.0,32920.0,32920.0,32920.0
14460431,2025-06-01 06:15:00,2025-06-08 12:00:00,1704303.0,1737571.0,33268.0,33268.0,33268.0
14460432,2025-05-31 00:00:00,2025-06-08 00:00:00,3138980.0,3194682.0,55702.0,55702.0,55702.0
14460433,2025-06-01 12:15:00,2025-06-08 12:00:00,644895.0,655967.0,11072.0,11072.0,11072.0
14460434,2025-06-02 00:00:00,2025-06-08 00:00:00,5042210.0,5105190.0,62980.0,62980.0,62980.0
14460435,2025-06-02 00:00:00,2025-06-08 00:00:00,258883.0,258883.0,0.0,0.0,0.0
14460436,2025-06-02 00:00:00,2025-06-08 00:00:00,1013881.0,1043835.0,29954.0,29954.0,29954.0
14460440,2025-06-02 00:00:00,2025-06-02 00:00:00,5271243.0,5271243.0,0.0,0.0,0.0
14460441,2025-05-24 00:00:00,2025-06-07 00:00:00,1664837.0,1712453.0,47616.0,47616.0,47616.0
14460442,2025-05-04 00:00:00,2025-06-01 00:00:00,434039.0,449713.0,15674.0,15674.0,15674.0
14460444,2025-06-01 12:15:00,2025-06-08 00:00:00,166394.0,166431.0,37.0,37.0,37.0
14460445,2025-06-01 12:15:00,2025-06-08 11:45:00,1447063.0,1465943.0,18880.0,18880.0,18880.0
14460446,2025-05-31 00:00:00,2025-06-05 00:00:00,1636678.0,1648244.0,11566.0,11566.0,11566.0
14460447,2025-06-01 12:15:00,2025-06-08 00:00:00,3862972.0,3932481.0,69509.0,69509.0,69509.0
14460448,2025-05-30 06:15:00,2025-06-07 00:00:00,2050388.0,2086620.0,36232.0,36232.0,36232.0
14460449,2025-06-01 00:00:00,2025-06-08 00:00:00,3813738.0,3896609.0,82871.0,82871.0,82871.0
14460450,2025-06-01 12:15:00,2025-06-08 12:00:00,2456706.0,2490954.0,34248.0,34248.0,34248.0
14460451,2025-06-01 12:15:00,2025-06-08 12:00:00,911346.0,932321.0,20975.0,20975.0,20975.0
14460452,2025-05-31 00:00:00,2025-06-03 00:00:00,270882.0,275680.0,4798.0,4798.0,4798.0
14460455,2025-05-30 00:00:00,2025-06-06 00:00:00,2151744.0,2183900.0,32156.0,32156.0,32156.0
14460456,2025-05-29 18:15:00,2025-06-08 06:00:00,151230.0,153447.0,2217.0,2217.0,2217.0
14460457,2025-06-01 12:15:00,2025-06-08 06:00:00,3354736.0,3403148.0,48412.0,48412.0,48412.0
14460458,2025-06-01 00:00:00,2025-06-01 00:00:00,3763042.0,3763042.0,0.0,0.0,0.0
14460459,2025-06-01 00:00:00,2025-06-01 00:00:00,18585.0,18585.0,0.0,0.0,0.0
14460460,2025-05-16 00:00:00,2025-06-01 00:00:00,868654.0,891661.0,23007.0,23007.0,23007.0
14460461,2025-06-01 12:15:00,2025-06-05 06:00:00,3573079.0,3590622.0,17543.0,17543.0,17543.0
14460462,2025-06-01 12:15:00,2025-06-05 06:00:00,28353.0,28353.0,0.0,0.0,0.0
14460463,2025-05-27 00:00:00,2025-06-06 00:00:00,2901810.0,2965473.0,63663.0,63663.0,63663.0
14460464,2025-05-26 00:00:00,2025-06-01 00:00:00,1456261.0,1469827.0,13566.0,13566.0,13566.0
14460465,2025-06-02 00:00:00,2025-06-08 00:00:00,1475190.0,1489600.0,14410.0,14410.0,14410.0
14460467,2025-06-01 00:00:00,2025-06-01 00:00:00,1139542.0,1139542.0,0.0,0.0,0.0
14460468,2025-06-01 06:15:00,2025-06-08 12:00:00,9615167.0,9759580.0,144413.0,144413.0,144413.0
14460469,2025-06-01 12:15:00,2025-06-08 00:00:00,3045710.0,3111043.0,65333.0,65333.0,65333.0
14460470,2025-06-01 06:15:00,2025-06-08 00:00:00,592522.0,592522.0,0.0,0.0,0.0
14460471,2025-05-30 00:00:00,2025-06-06 00:00:00,2698922.0,2741887.0,42965.0,42965.0,42965.0
14460472,2025-06-02 00:00:00,2025-06-06 00:00:00,666473.0,674639.0,8166.0,8166.0,8166.0
14460473,2025-06-01 12:15:00,2025-06-08 12:00:00,2005809.0,2034128.0,28319.0,28319.0,28319.0
14460474,2025-06-01 12:15:00,2025-06-08 00:00:00,1176560.0,1191569.0,15009.0,15009.0,15009.0
14460475,2025-06-02 00:00:00,2025-06-04 00:00:00,1336368.0,1340840.0,4472.0,4472.0,4472.0
14460476,2025-05-23 00:00:00,2025-05-29 00:00:00,764693.0,773617.0,8924.0,8924.0,8924.0
14460477,2025-06-01 12:15:00,2025-06-08 12:00:00,1380531.0,1394481.0,13950.0,13950.0,13950.0
14460478,2025-06-01 12:15:00,2025-06-05 06:00:00,1483147.0,1497141.0,13994.0,13994.0,13994.0
14460480,2025-06-01 12:15:00,2025-06-08 06:00:00,1842096.0,1869100.0,27004.0,27004.0,27004.0
14460481,2025-06-01 12:15:00,2025-06-08 12:00:00,1922627.0,1948157.0,25530.0,25530.0,25530.0
14460483,2025-06-02 00:00:00,2025-06-08 00:00:00,12607686.0,12688986.0,81300.0,81300.0,81300.0
14460484,2025-06-01 12:15:00,2025-06-08 12:00:00,136343.0,138203.0,1860.0,1860.0,1860.0
14460485,2025-06-01 12:15:00,2025-06-05 06:00:00,783172.0,788395.0,5223.0,5223.0,5223.0
14460486,2025-06-01 12:15:00,2025-06-08 12:00:00,1491277.0,1512559.0,21282.0,21282.0,21282.0
14460488,2025-06-02 00:00:00,2025-06-07 00:00:00,1999222.0,2016714.0,17492.0,17492.0,17492.0
14460489,2025-06-01 00:15:00,2025-06-06 00:00:00,963840.0,976653.0,12813.0,12813.0,12813.0
14460491,2025-06-01 00:00:00,2025-06-01 00:00:00,1003424.0,1003424.0,0.0,0.0,0.0
14460494,2025-06-01 12:15:00,2025-06-08 00:00:00,1105411.0,1119521.0,14110.0,14110.0,14110.0
14460496,2025-06-02 00:00:00,2025-06-07 00:00:00,747432.0,754716.0,7284.0,7284.0,7284.0
14460497,2025-05-26 00:00:00,2025-06-05 00:00:00,1299640.0,1325351.0,25711.0,25711.0,25711.0
14460498,2025-05-31 00:00:00,2025-06-07 00:00:00,1286166.0,1307501.0,21335.0,21335.0,21335.0
14460500,2025-06-02 00:00:00,2025-06-08 00:00:00,17254.0,17254.0,0.0,0.0,0.0
14460501,2025-06-02 00:00:00,2025-06-07 00:00:00,2154926.0,2195429.0,40503.0,40503.0,40503.0
14460503,2025-06-01 12:15:00,2025-06-08 00:00:00,29317.0,29753.0,436.0,436.0,436.0
14460505,2025-05-27 00:00:00,2025-06-07 00:00:00,998011.0,1025413.0,27402.0,27402.0,27402.0
14460506,2025-06-01 12:15:00,2025-06-08 12:00:00,3112207.0,3149923.0,37716.0,37716.0,37716.0
14460507,2025-06-02 00:00:00,2025-06-05 00:00:00,1218946.0,1231701.0,12755.0,12755.0,12755.0
14460508,2025-05-27 00:00:00,2025-06-07 00:00:00,1590095.0,1623511.0,33416.0,33416.0,33416.0
14460509,2025-06-01 12:15:00,2025-06-03 06:00:00,2674254.0,2676372.0,2118.0,2118.0,2118.0
14460510,2025-05-23 00:00:00,2025-06-08 00:00:00,987052.0,1056024.0,68972.0,68972.0,68972.0
14460511,2025-06-01 06:15:00,2025-06-08 12:00:00,1216185.0,1234833.0,18648.0,18648.0,18648.0
14460512,2025-06-01 12:15:00,2025-06-08 06:00:00,2249313.0,2289078.0,39765.0,39765.0,39765.0
14460513,2025-06-01 12:15:00,2025-06-08 00:00:00,2104100.0,2140347.0,36247.0,36247.0,36247.0
14460514,2025-06-01 12:15:00,2025-06-05 06:00:00,2775048.0,2797065.0,22017.0,22017.0,22017.0
14460515,2025-06-02 00:00:00,2025-06-07 00:00:00,30413.0,30413.0,0.0,0.0,0.0
14460518,2025-06-01 12:30:00,2025-06-08 00:00:00,1287390.0,1323543.0,36153.0,36153.0,36153.0
14460519,2025-05-22 00:00:00,2025-06-06 00:00:00,3841135.0,3963904.0,122769.0,122769.0,122769.0
14460520,2025-05-28 00:00:00,2025-06-08 00:00:00,75196.0,76765.0,1569.0,1569.0,1569.0
14460521,2025-06-02 00:00:00,2025-06-07 00:00:00,97614.0,98712.0,1098.0,1098.0,1098.0
14460522,2025-06-01 00:15:00,2025-06-08 00:00:00,1317358.0,1346121.0,28763.0,28763.0,28763.0
14460523,2025-06-01 12:15:00,2025-06-08 00:00:00,1612630.0,1645352.0,32722.0,32722.0,32722.0
14460525,2025-06-02 00:00:00,2025-06-06 00:00:00,1510080.0,1524748.0,14668.0,14668.0,14668.0
14460526,2025-06-01 00:00:00,2025-06-06 00:00:00,2233966.0,2250679.0,16713.0,16713.0,16713.0
14460528,2025-06-01 12:15:00,2025-06-08 12:00:00,2293.0,2293.0,0.0,0.0,0.0
14460529,2025-05-25 07:30:00,2025-06-08 00:00:00,3135988.0,3152792.0,16804.0,16804.0,16804.0
14460531,2025-05-29 00:00:00,2025-06-07 00:00:00,660534.0,671787.0,11253.0,11253.0,11253.0
14460532,2025-05-31 06:15:00,2025-06-07 00:00:00,4198265.0,4252521.0,54256.0,54256.0,54256.0
14460534,2025-06-02 00:00:00,2025-06-06 00:00:00,2492567.0,2515189.0,22622.0,22622.0,22622.0
14460535,2025-05-26 18:15:00,2025-06-08 12:00:00,2361013.0,2443215.0,82202.0,82202.0,82202.0
14460536,2025-05-31 06:15:00,2025-06-08 00:00:00,1188011.0,1210893.0,22882.0,22882.0,22882.0
14460537,2025-05-27 00:00:00,2025-06-05 00:00:00,5209739.0,5332491.0,122752.0,122752.0,122752.0
14460538,2025-06-01 12:15:00,2025-06-08 12:00:00,257721.0,260450.0,2729.0,2729.0,2729.0
14460539,2025-05-26 00:00:00,2025-06-06 00:00:00,1049693.0,1073218.0,23525.0,23525.0,23525.0
14460540,2025-06-02 00:00:00,2025-06-05 00:00:00,952854.0,959269.0,6415.0,6415.0,6415.0
14460541,2025-05-23 00:00:00,2025-06-05 00:00:00,1291672.0,1325981.0,34309.0,34309.0,34309.0
14460542,2025-05-31 00:00:00,2025-06-06 00:00:00,1845984.0,1878706.0,32722.0,32722.0,32722.0
14460543,2025-06-01 12:15:00,2025-06-05 06:00:00,1359200.0,1365677.0,6477.0,6477.0,6477.0
14460544,2025-06-01 12:15:00,2025-06-08 12:00:00,2149529.0,2174150.0,24621.0,24621.0,24621.0
14460545,2025-06-03 00:00:00,2025-06-06 00:00:00,305984.0,305987.0,3.0,3.0,3.0
14460547,2025-06-01 00:15:00,2025-06-08 00:00:00,634100.0,644236.0,10136.0,10136.0,10136.0
14460549,2025-06-01 12:15:00,2025-06-08 12:00:00,1366728.0,1391836.0,25108.0,25108.0,25108.0
14460550,2025-06-01 12:15:00,2025-06-03 06:00:00,792595.0,794656.0,2061.0,2061.0,2061.0
14460551,2025-06-01 18:15:00,2025-06-07 23:45:00,1490005.0,1506742.0,16737.0,16737.0,16737.0
14460554,2025-06-01 12:15:00,2025-06-08 12:00:00,2305.0,2305.0,0.0,0.0,0.0
14460555,2025-06-01 12:15:00,2025-06-08 12:00:00,485041.0,492576.0,7535.0,7535.0,7535.0
14460556,2025-05-26 00:00:00,2025-06-07 00:00:00,1649778.0,1700603.0,50825.0,50825.0,50825.0
14460557,2025-06-01 12:15:00,2025-06-08 12:00:00,1663119.0,1705467.0,42348.0,42348.0,42348.0
14460558,2025-05-30 00:00:00,2025-06-02 00:00:00,709002.0,717857.0,8855.0,8855.0,8855.0
14460560,2025-05-17 00:00:00,2025-06-08 00:00:00,3778796.0,3977597.0,198801.0,198801.0,198801.0
14460561,2025-06-01 06:15:00,2025-06-08 06:00:00,1254853.0,1273559.0,18706.0,18706.0,18706.0
14460562,2025-05-31 00:00:00,2025-06-08 00:00:00,2258.0,2258.0,0.0,0.0,0.0
14460563,2025-06-01 06:15:00,2025-06-08 12:00:00,1154359.0,1168286.0,13927.0,13927.0,13927.0
14460564,2025-05-28 12:15:00,2025-06-07 00:00:00,500884.0,512888.0,12004.0,12004.0,12004.0
14460565,2025-05-29 00:00:00,2025-06-08 00:00:00,7480.0,7485.0,5.0,5.0,5.0
14460566,2025-06-01 12:15:00,2025-06-08 00:00:00,879017.0,894575.0,15558.0,15558.0,15558.0
14460567,2025-06-01 06:15:00,2025-06-08 00:00:00,1666201.0,1689462.0,23261.0,23261.0,23261.0
14460568,2025-06-01 06:15:00,2025-06-08 00:00:00,497457.0,507033.0,9576.0,9576.0,9576.0
14460569,2025-05-29 00:00:00,2025-06-08 00:00:00,1889606.0,1929835.0,40229.0,40229.0,40229.0
14460571,2025-06-02 00:00:00,2025-06-02 00:00:00,2210843.0,2210843.0,0.0,0.0,0.0
14460572,2025-06-01 12:15:00,2025-06-08 06:00:00,2406196.0,2442379.0,36183.0,36183.0,36183.0
14460574,2025-05-29 00:00:00,2025-06-07 00:00:00,3180717.0,3225864.0,45147.0,45147.0,45147.0
14460576,2025-06-01 12:15:00,2025-06-08 12:00:00,1295465.0,1313205.0,17740.0,17740.0,17740.0
14460577,2025-06-02 00:00:00,2025-06-07 00:00:00,2561695.0,2598379.0,36684.0,36684.0,36684.0
14460578,2025-06-02 00:00:00,2025-06-07 00:00:00,3010980.0,3040775.0,29795.0,29795.0,29795.0
14460579,2025-05-30 18:15:00,2025-06-08 00:00:00,10503333.0,10716398.0,213065.0,213065.0,213065.0
14460580,2025-05-24 00:00:00,2025-06-01 00:00:00,1116338.0,1127996.0,11658.0,11658.0,11658.0
14460581,2025-05-30 00:00:00,2025-06-05 00:00:00,3054918.0,3090243.0,35325.0,35325.0,35325.0
14460582,2025-05-30 00:00:00,2025-06-08 00:00:00,2636411.0,2705541.0,69130.0,69130.0,69130.0
14460583,2025-05-30 00:00:00,2025-06-02 00:00:00,1040173.0,1041818.0,1645.0,1645.0,1645.0
14460584,2025-06-01 12:15:00,2025-06-08 12:00:00,554936.0,564163.0,9227.0,9227.0,9227.0
14460585,2025-05-26 00:00:00,2025-06-03 00:00:00,164066.0,164066.0,0.0,0.0,0.0
14460586,2025-06-01 00:00:00,2025-06-08 00:00:00,1855931.0,1878429.0,22498.0,22498.0,22498.0
14460587,2025-05-28 12:15:00,2025-06-06 00:00:00,455335.0,478738.0,23403.0,23403.0,23403.0
14460588,2025-05-31 00:00:00,2025-06-07 00:00:00,2860238.0,2890361.0,30123.0,30123.0,30123.0
14460589,2025-06-02 00:00:00,2025-06-05 00:00:00,1632996.0,1643505.0,10509.0,10509.0,10509.0
14460590,2025-06-01 00:15:00,2025-06-08 12:00:00,1867329.0,1919193.0,51864.0,51864.0,51864.0
14460594,2025-06-01 12:15:00,2025-06-08 12:00:00,3974096.0,4024891.0,50795.0,50795.0,50795.0
14460595,2025-06-01 12:15:00,2025-06-08 12:00:00,844195.0,859507.0,15312.0,15312.0,15312.0
14460597,2025-05-30 00:00:00,2025-06-07 00:00:00,938979.0,957924.0,18945.0,18945.0,18945.0
14460598,2025-05-28 00:00:00,2025-06-06 00:00:00,2083752.0,2114928.0,31176.0,31176.0,31176.0
14460600,2025-06-01 00:00:00,2025-06-06 00:00:00,1230385.0,1241098.0,10713.0,10713.0,10713.0
14460601,2025-06-02 00:00:00,2025-06-06 00:00:00,2561383.0,2583650.0,22267.0,22267.0,22267.0
14460602,2025-06-02 00:00:00,2025-06-08 00:00:00,1305757.0,1319755.0,13998.0,13998.0,13998.0
14460603,2025-05-09 00:00:00,2025-06-08 00:00:00,86978.0,88831.0,1853.0,1853.0,1853.0
14460605,2025-06-01 00:00:00,2025-06-01 00:00:00,1484389.0,1484389.0,0.0,0.0,0.0
14460606,2025-05-26 00:00:00,2025-06-06 00:00:00,1104905.0,1140113.0,35208.0,35208.0,35208.0
14460607,2025-06-02 00:00:00,2025-06-07 00:00:00,1450335.0,1459125.0,8790.0,8790.0,8790.0
14460608,2025-05-29 06:15:00,2025-06-08 00:00:00,1136371.0,1160307.0,23936.0,23936.0,23936.0
14460609,2025-06-02 00:00:00,2025-06-07 00:00:00,1632270.0,1668695.0,36425.0,36425.0,36425.0
14460610,2025-06-02 00:00:00,2025-06-07 00:00:00,657064.0,664444.0,7380.0,7380.0,7380.0
14460612,2025-06-01 12:15:00,2025-06-05 06:00:00,3328378.0,3349578.0,21200.0,21200.0,21200.0
14460613,2025-05-30 00:15:00,2025-06-08 00:00:00,1645990.0,1679814.0,33824.0,33824.0,33824.0
14460614,2025-06-02 00:00:00,2025-06-06 00:00:00,832223.0,842392.0,10169.0,10169.0,10169.0
14460615,2025-06-01 12:15:00,2025-06-08 12:00:00,1513910.0,1544901.0,30991.0,30991.0,30991.0
14460616,2025-05-31 18:15:00,2025-06-08 12:00:00,626004.0,639770.0,13766.0,13766.0,13766.0
14460617,2025-05-26 00:00:00,2025-06-06 00:00:00,2372824.0,2433934.0,61110.0,61110.0,61110.0
14460618,2025-06-01 00:00:00,2025-06-01 00:00:00,663853.0,663853.0,0.0,0.0,0.0
14460620,2025-06-01 06:15:00,2025-06-08 00:00:00,1302593.0,1326454.0,23861.0,23861.0,23861.0
14460621,2025-05-13 00:00:00,2025-06-01 00:00:00,441139.0,444263.0,3124.0,3124.0,3124.0
14460623,2025-06-02 00:00:00,2025-06-08 00:00:00,5069620.0,5138980.0,69360.0,69360.0,69360.0
14460625,2025-05-31 18:15:00,2025-06-08 12:00:00,1463166.0,1484226.0,21060.0,21060.0,21060.0
14460626,2025-06-02 00:00:00,2025-06-07 00:00:00,2987728.0,3008099.0,20371.0,20371.0,20371.0
14460628,2025-06-02 00:00:00,2025-06-08 00:00:00,1720571.0,1737869.0,17298.0,17298.0,17298.0
14460630,2025-06-01 12:15:00,2025-06-08 00:00:00,1163518.0,1178333.0,14815.0,14815.0,14815.0
14460631,2025-06-01 12:15:00,2025-06-08 12:00:00,1713783.0,1721777.0,7994.0,7994.0,7994.0
14460632,2025-05-30 00:00:00,2025-06-05 00:00:00,3175030.0,3217477.0,42447.0,42447.0,42447.0
14460633,2025-05-31 00:00:00,2025-06-02 00:00:00,1982433.0,1991208.0,8775.0,8775.0,8775.0
14460634,2025-05-27 00:00:00,2025-06-05 00:00:00,1276569.0,1294419.0,17850.0,17850.0,17850.0
14460635,2025-06-03 00:00:00,2025-06-07 00:00:00,538613.0,551966.0,13353.0,13353.0,13353.0
14460636,2025-06-01 12:15:00,2025-06-08 12:00:00,893914.0,908051.0,14137.0,14137.0,14137.0
14460637,2025-06-01 00:00:00,2025-06-07 00:00:00,846115.0,855707.0,9592.0,9592.0,9592.0
14460638,2025-06-01 12:15:00,2025-06-08 12:00:00,1552563.0,1588228.0,35665.0,35665.0,35665.0
14460639,2025-05-31 12:15:00,2025-06-06 00:00:00,1078259.0,1094754.0,16495.0,16495.0,16495.0
14460640,2025-06-02 00:00:00,2025-06-06 00:00:00,1261200.0,1268159.0,6959.0,6959.0,6959.0
14460641,2025-06-01 12:15:00,2025-06-07 00:00:00,1572578.0,1593256.0,20678.0,20678.0,20678.0
14460642,2025-05-27 00:00:00,2025-06-07 00:00:00,1813753.0,1862212.0,48459.0,48459.0,48459.0
14460643,2025-06-01 12:15:00,2025-06-08 06:00:00,631979.0,643300.0,11321.0,11321.0,11321.0
14460645,2025-06-01 12:30:00,2025-06-08 00:00:00,1478856.0,1498553.0,19697.0,19697.0,19697.0
14460646,2025-05-27 19:00:00,2025-06-05 06:00:00,887693.0,905842.0,18149.0,18149.0,18149.0
14460647,2025-06-02 00:00:00,2025-06-07 00:00:00,2185985.0,2206539.0,20554.0,20554.0,20554.0
14460648,2025-05-03 00:00:00,2025-06-01 00:00:00,1645494.0,1790370.0,144876.0,144876.0,144876.0
14460649,2025-06-02 00:00:00,2025-06-07 00:00:00,200951.0,201821.0,870.0,870.0,870.0
14460651,2025-05-30 00:00:00,2025-06-05 00:00:00,1947665.0,1972643.0,24978.0,24978.0,24978.0
14460653,2025-06-01 12:15:00,2025-06-08 12:00:00,2286850.0,2330202.0,43352.0,43352.0,43352.0
14460654,2025-05-27 00:00:00,2025-06-07 00:00:00,4238812.0,4334393.0,95581.0,95581.0,95581.0
14460655,2025-06-01 12:15:00,2025-06-08 11:45:00,2939307.0,2977498.0,38191.0,38191.0,38191.0
14460658,2025-05-17 00:00:00,2025-06-04 00:00:00,1007090.0,1060264.0,53174.0,53174.0,53174.0
14460659,2025-06-01 06:15:00,2025-06-08 12:00:00,98716.0,98716.0,0.0,0.0,0.0
14460660,2025-06-01 12:15:00,2025-06-08 12:00:00,3624082.0,3695715.0,71633.0,71633.0,71633.0
14460662,2025-06-01 00:00:00,2025-06-05 00:00:00,2377312.0,2383646.0,6334.0,6334.0,6334.0
14460663,2025-05-23 00:00:00,2025-06-02 00:00:00,2943596.0,3009248.0,65652.0,65652.0,65652.0
14460664,2025-05-30 00:00:00,2025-06-05 00:00:00,1432243.0,1463320.0,31077.0,31077.0,31077.0
14460665,2025-06-01 06:15:00,2025-06-08 00:00:00,3015586.0,3098803.0,83217.0,83217.0,83217.0
14460667,2025-05-31 00:00:00,2025-06-05 00:00:00,1147403.0,1161003.0,13600.0,13600.0,13600.0
14460668,2025-06-01 06:15:00,2025-06-08 06:00:00,2907575.0,2949204.0,41629.0,41629.0,41629.0
14460669,2025-06-01 12:15:00,2025-06-08 00:00:00,2522675.0,2553536.0,30861.0,30861.0,30861.0
14460670,2025-06-02 00:00:00,2025-06-03 00:00:00,4574099.0,4577600.0,3501.0,3501.0,3501.0
14460672,2025-06-01 12:15:00,2025-06-08 12:00:00,2331288.0,2361925.0,30637.0,30637.0,30637.0
14460673,2025-06-02 00:00:00,2025-06-06 00:00:00,648002.0,654010.0,6008.0,6008.0,6008.0
14460675,2025-06-01 12:15:00,2025-06-08 12:00:00,1552368.0,1576685.0,24317.0,24317.0,24317.0
14460676,2025-06-02 00:00:00,2025-06-07 00:00:00,3012075.0,3046948.0,34873.0,34873.0,34873.0
14460677,2025-06-01 12:15:00,2025-06-08 06:00:00,783527.0,802679.0,19152.0,19152.0,19152.0
14460678,2025-06-01 12:15:00,2025-06-08 12:00:00,1661188.0,1698447.0,37259.0,37259.0,37259.0
14460682,2025-06-01 12:15:00,2025-06-08 00:00:00,2014523.0,2033194.0,18671.0,18671.0,18671.0
14460683,2025-06-01 12:15:00,2025-06-08 12:00:00,4969150.0,5017285.0,48135.0,48135.0,48135.0
14460684,2025-06-01 12:15:00,2025-06-08 12:00:00,1387713.0,1409341.0,21628.0,21628.0,21628.0
14460686,2025-06-01 00:00:00,2025-06-02 00:00:00,785511.0,792309.0,6798.0,6798.0,6798.0
14460688,2025-05-09 00:00:00,2025-06-01 00:00:00,2259.0,2259.0,0.0,0.0,0.0
14460690,2025-05-31 00:00:00,2025-06-06 00:00:00,1616476.0,1640883.0,24407.0,24407.0,24407.0
14460692,2025-05-30 06:15:00,2025-06-08 06:00:00,3840271.0,3871473.0,31202.0,31202.0,31202.0
14460694,2025-06-01 12:15:00,2025-06-08 06:00:00,337565.0,342119.0,4554.0,4554.0,4554.0
14460695,2025-06-01 12:15:00,2025-06-08 12:00:00,1070238.0,1089677.0,19439.0,19439.0,19439.0
14460696,2025-06-01 00:00:00,2025-06-01 00:00:00,3049817.0,3049817.0,0.0,0.0,0.0
14460697,2025-06-02 00:00:00,2025-06-02 00:00:00,1744851.0,1744851.0,0.0,0.0,0.0
14460698,2025-05-29 00:15:00,2025-06-08 12:00:00,1119406.0,1145781.0,26375.0,26375.0,26375.0
14460700,2025-05-25 00:00:00,2025-06-05 00:00:00,1817575.0,1863187.0,45612.0,45612.0,45612.0
14460702,2025-05-09 00:00:00,2025-06-08 00:00:00,3555258.0,3819546.0,264288.0,264288.0,264288.0
14460703,2025-05-31 00:15:00,2025-06-08 00:00:00,2138695.0,2170293.0,31598.0,31598.0,31598.0
